,left_elbow_roll,left_elbow_pitch,left_elbow_yaw,right_elbow_roll,right_elbow_pitch,right_elbow_yaw,left_knee_roll,left_knee_pitch,left_knee_yaw,right_knee_roll,right_knee_pitch,right_knee_yaw,left_hip_roll,left_hip_pitch,left_hip_yaw,right_hip_roll,right_hip_pitch,right_hip_yaw,left_ankle_roll,left_ankle_pitch,left_ankle_yaw,right_ankle_roll,right_ankle_pitch,right_ankle_yaw
40,-77.74915354311474,11.466054554698285,-140.76984784566278,-85.74286244842827,12.00469974283188,-85.1157510131106,-82.05148922020804,-19.284415465176583,-77.98429421792008,-85.73368928186338,-19.45901009634597,-73.59132337600957,-57.7815537473704,-32.47350907389825,-84.32762023854819,-52.76500911597473,-66.01503384936014,-89.18380091258098,-88.10378489665867,-63.45040267409523,-89.37290868406704,-71.16527466016622,-52.29472510835114,-94.30948008046408
41,-77.74703129954557,11.426133800346603,-140.70899210478652,-85.74818738938865,11.888304512611663,-84.66881486006147,-82.11532173914561,-19.310614016384314,-77.95398584566372,-85.73320441619856,-19.455143689959122,-73.60663206961415,-57.77524694619429,-32.68116395511737,-84.32970228959032,-52.697429432152695,-66.27507615660404,-89.16767486307765,-88.11693065662077,-63.50943084250363,-89.3487884093246,-71.20135461489173,-52.4177851812828,-94.06212064653432
42,-77.75465966307935,11.37630978564866,-140.76184960242006,-85.75549510824055,11.655096842878459,-83.26189276943087,-82.16181938206157,-19.452550801289064,-77.85751422869815,-85.75905955880116,-19.505280155584693,-73.61231767686431,-57.75450979257886,-33.24411557348729,-84.2989029326149,-52.626638327314964,-66.49639314014566,-89.12903928231933,-88.12415596515156,-63.72628669443037,-89.30194774564515,-71.23668833754478,-52.66764868237677,-93.78464574435328
43,-77.77310681323178,11.308298034295445,-140.78778056952356,-85.7598126301957,11.387617014280032,-81.2616342346092,-82.17859132924843,-19.680968416914855,-77.72220147525029,-85.7542275447703,-19.62800464508087,-73.5789054433607,-57.738071080530666,-34.05286987837651,-84.23044640141174,-52.57827469848778,-66.71890826399307,-89.06750258713058,-88.12254954302752,-64.04565231375027,-89.24527520701007,-71.26559022113346,-52.96541143638647,-93.51314911034139
44,-77.89965744878137,11.263925488754262,-141.3738128808488,-85.74301891243393,11.067528518349155,-78.33867568205997,-82.18392842917795,-19.922292971560278,-77.58527260384263,-85.77528906384475,-19.711198232623037,-73.54774658910739,-57.69674740406464,-35.16826645358138,-84.17520555277487,-52.52373509545085,-67.02095968089637,-89.02101154351581,-88.1219574308719,-64.38238310124602,-89.18518313797476,-71.28950391197999,-53.100861445661955,-93.31767828832574
45,-77.93297034220772,11.208287555703183,-141.43887129021766,-85.74331956163088,10.935686546729595,-77.35002033699514,-82.13765883990588,-20.0785913375411,-77.51362369751317,-85.80713956029562,-19.741016355518664,-73.57378803852048,-57.62591394431766,-35.93622316863013,-84.1409995716728,-52.48495515666324,-67.13493437673482,-88.97395535351042,-88.11916888664823,-64.59235181268546,-89.15907961574354,-71.33748544245528,-52.881903548595155,-93.31171382922618
46,-77.95006552111622,11.216732716918731,-141.43909088401998,-85.73346547476802,10.83959432564971,-76.82650201857639,-82.02526045945058,-20.152060120709375,-77.51548279827942,-85.8105796825429,-19.75937534682843,-73.59305897590454,-57.541471143463696,-36.56818944251219,-84.11533681178918,-52.44847670827281,-67.20615116942479,-88.95027720445216,-88.11073030020245,-64.67133352574757,-89.16616289695281,-71.38287692555254,-52.74054444413836,-93.3375584112969
47,-77.96978708708849,11.231301850313907,-141.47362579231478,-85.71193084029028,10.83591227702681,-76.96965483060916,-81.88121444562545,-20.170985206188085,-77.5483396533215,-85.81080948916703,-19.792634474479673,-73.59337117643992,-57.44128798327323,-37.05521505190009,-84.10179932322309,-52.4514207369326,-67.1643658606134,-88.93275063461994,-88.10774943983553,-64.68415734486123,-89.18200559130645,-71.41924904760162,-52.5141134742462,-93.36996233445026
48,-77.9808772797043,11.24110462159615,-141.41019260807766,-85.69480317320185,10.862517295640247,-77.65256774402447,-81.85647453688458,-20.180929885228636,-77.5562224205132,-85.8108488340826,-19.794654275642078,-73.62026322436519,-57.33458694924823,-37.3296280531322,-84.10468383229458,-52.447976649487124,-67.15045687742145,-88.91175290413734,-88.11389499508127,-64.68679838552376,-89.18366685283884,-71.4489321144894,-52.30653671507071,-93.41669008266784
49,-78.00864585083791,11.211635401134924,-141.3301265510103,-85.68706808830896,10.92341312619861,-78.49111345930011,-81.89844405584412,-20.166103756434683,-77.56062060649758,-85.84721031682089,-19.79469416271347,-73.61606235577825,-57.269646714947335,-37.248915482562644,-84.1199813875829,-52.453738965393676,-67.09251391995701,-88.91124950249103,-88.1187871800817,-64.67492577046484,-89.18266945128998,-71.50613232566987,-52.1285315257342,-93.47496506959052
50,-78.03614470983787,11.217429414397122,-141.28216741380388,-85.67637665210829,10.978417444558797,-79.4413361176104,-81.95761474639541,-20.072743472714297,-77.60247427683464,-85.90155099604871,-19.786627373367647,-73.60753339779751,-57.198180126866454,-36.91855738628712,-84.16719982567227,-52.43622902081445,-67.09392909837256,-88.91562656193462,-88.12506500901941,-64.57580756562061,-89.2138662659037,-71.54386924692791,-52.053021543737124,-93.4876832181324
51,-78.07991785032966,11.395405231473516,-141.77894845243125,-85.66719789072043,11.095450127253589,-80.99229754013446,-82.00045130576186,-19.985568147933495,-77.63699885391043,-85.95332407290917,-19.786378934975392,-73.59319043159675,-57.14875038968869,-36.448954275609125,-84.2317111450046,-52.433791896781855,-67.04786583311623,-88.92190596215416,-88.13133768589468,-64.49509591849771,-89.24741685428852,-71.54388543578219,-52.01767188059647,-93.48274388973827
52,-78.10500585449473,11.533076185121839,-142.189990385296,-85.65941041626996,11.218710428430938,-82.20709212287493,-82.01699757859929,-19.84486127334185,-77.71471978282493,-86.10626755897798,-19.772015248869714,-73.50511648969729,-57.0926022288482,-36.100795889222056,-84.29581855730451,-52.432588830290975,-66.91140144555041,-89.00301738872852,-88.13799755355566,-64.33536167356425,-89.28857880207946,-71.54847161649325,-52.04948563378632,-93.41824972626121
53,-78.11620805814827,11.590587602742977,-142.11401918272725,-85.63977199484764,11.329852539769707,-83.34861360340763,-81.90002165094792,-19.681637685793362,-77.8327961356331,-86.2922240629528,-19.690248737866714,-73.43267057531835,-57.03599139817316,-35.822090766316805,-84.35631247517826,-52.440920642657275,-66.6946738947248,-89.10569682564106,-88.12131030036353,-64.13662319456365,-89.34564028098214,-71.56705378544655,-52.04887222005707,-93.40743817173193
54,-78.13864359870696,11.409620117802127,-141.84157032317862,-85.6374908872671,11.43328721041848,-84.21193984716669,-81.77275966776695,-19.5798057108012,-77.91764161666097,-86.41973032518035,-19.531056016336553,-73.45454365062596,-56.9842138023365,-35.772003174450155,-84.38595287162832,-52.44776001798245,-66.55894441526789,-89.19805607233236,-88.09931890026506,-64.00351871659934,-89.38802917609978,-71.60398419147474,-51.80290471704388,-93.51769111826185
55,-78.12852288796012,11.308301673054652,-141.55932766435225,-85.63024213261738,11.433633449073843,-84.38063864030178,-81.7158176079841,-19.57914652480266,-77.93470164475237,-86.47372385056214,-19.50130948364371,-73.41840022068432,-56.95114786956586,-35.920304171850944,-84.38658219494644,-52.44705637239451,-66.51515377536084,-89.25857485478255,-88.08870504608328,-64.01016226643615,-89.39308167532916,-71.61823065151886,-51.82174211110358,-93.53848720361833
56,-78.1117098928343,11.191328432362445,-141.0755108008695,-85.62883256847918,11.428329528937011,-84.52575903164683,-81.70278712554955,-19.58456841339064,-77.94397350251401,-86.51584800506565,-19.45661649977511,-73.39978044673704,-56.91797461631764,-36.09012983246086,-84.38196224918903,-52.41386867914493,-66.65023047022417,-89.30559805243836,-88.08711308762749,-64.01072921269068,-89.3936727549199,-71.62726515129881,-51.83473572597439,-93.57004666911634
57,-78.12266227187749,11.055660417008493,-140.71908478559422,-85.61834276769578,11.309267414871764,-83.57562614849007,-81.68911884685413,-19.696590122006498,-77.94632358931578,-86.59803325866137,-19.42429842748126,-73.33703337808475,-56.82837961300163,-36.7959494242855,-84.32103320894606,-52.24456011540531,-67.41134094050466,-89.34778407459318,-88.08336203541319,-64.0818083396238,-89.36880073591819,-71.69409992998693,-51.967667209835426,-93.49833045261292
58,-78.12288905815892,10.99185940434694,-140.44431450394558,-85.61116904099212,11.329369056714668,-83.6338818992918,-81.72424262390986,-19.814498066551455,-77.92018739536617,-86.70800196258008,-19.409976371437892,-73.28238565323839,-56.75848435204873,-37.27684565530472,-84.27440138013826,-52.08370575753631,-68.21827773979147,-89.35686213528756,-88.09063734992085,-64.18360227260091,-89.32099116568914,-71.71852228816013,-52.09819198046082,-93.38892083693274
59,-78.1249635111885,10.900976015244295,-140.13210648952452,-85.60852938198292,11.316002419846528,-83.27833049471518,-81.7753457759547,-19.83706485547277,-77.93348362572219,-86.87936161742529,-19.38967257425325,-73.14444321302717,-56.70064521654598,-37.69876243453553,-84.24428466170431,-51.87467753435022,-69.19586288604111,-89.43793666605677,-88.10450738744933,-64.13899904110164,-89.31214070564752,-71.77990472165199,-52.22496728982568,-93.12057449491036
60,-78.14122854952211,10.813849005938502,-139.9495933113837,-85.60827776684503,11.287968322011283,-82.52641291206793,-81.79117020517077,-19.831445975822117,-77.95315319684218,-87.06645212026655,-19.391052375795415,-73.02908561594008,-56.65665508004675,-38.15857778315847,-84.20785557656573,-51.7988233119411,-69.42504012983132,-89.50899165048618,-88.11237756545303,-64.07740059831029,-89.30540228114299,-71.92141733518974,-52.28285949494159,-92.9890382230627
61,-78.15386599818434,10.664674123367417,-139.88952324847702,-85.60749045343545,11.204013657461307,-81.08702381628788,-81.79010692500887,-19.756936851283783,-78.01667907915922,-87.26267427947259,-19.464251965096743,-72.87718836381528,-56.61572844399718,-38.621304251421236,-84.19800825863402,-51.70189899442426,-69.46823256137489,-89.5957264066055,-88.1216418999974,-63.93732135234029,-89.3492627366715,-72.00477750671331,-52.68714273220312,-92.58075937007712
62,-78.16514361077155,10.545326405225268,-139.96122367505032,-85.57149572472976,11.08645245395584,-79.12516070141264,-81.78915370836734,-19.704330688818423,-78.07803829525463,-87.44389696906644,-19.703740488586565,-72.58217267284148,-56.59269329822755,-39.1580979256377,-84.15839720674944,-51.62121460810133,-69.51619672236556,-89.66889345358425,-88.12785113509968,-63.80204255543756,-89.36223460025379,-72.07959596064201,-53.57628480182414,-91.76442530423272
63,-78.27330079428091,10.501527202032179,-140.74779145279837,-85.53588085110793,11.10406298936635,-78.6630887589402,-81.79167570602677,-19.73798142008462,-78.13356752302448,-87.57006154338688,-19.937230946205098,-72.349022969144,-56.59380690030153,-39.67095056784507,-84.05794495024148,-51.58114692360845,-69.45209793519693,-89.69998861998417,-88.12946667615954,-63.682542511722694,-89.35040072171435,-72.10169228721549,-54.0522797617246,-91.4953416588289
64,-78.4670637650307,10.52575006231294,-142.0804020624895,-85.56510944556322,11.244955731295857,-79.56981170314262,-81.85823171364602,-19.659312591194187,-78.12679669969782,-87.71371376991328,-20.033211057056814,-72.20858022375728,-56.61724325186012,-39.6143102812579,-84.07162610560566,-51.622323400592016,-69.14726457946114,-89.75416647906673,-88.13990110951895,-63.5961431793891,-89.35106562209953,-72.12161824515432,-53.9716308971145,-91.57615399071292
65,-78.59690109011468,10.58254705712044,-142.7948055941103,-85.55826625279013,11.435084924494776,-80.78027512501903,-81.8226799539486,-19.621515216712694,-78.13088973709822,-87.84956136352734,-20.1977248650308,-71.99225986855117,-56.68336508229723,-39.666733569297605,-84.05190527352569,-51.68727382209564,-68.66858794739409,-89.84747420406343,-88.14386017959696,-63.5277208606825,-89.3559806249483,-72.1873153809802,-54.06204854933743,-91.7133893627729
66,-78.6463399862004,10.621652281437958,-142.9007782697045,-85.55261061054672,11.606576858009454,-81.49991659922215,-81.71484576122312,-19.465293309161087,-78.19039992453779,-87.95486648383122,-20.318484823737432,-71.76678894991136,-56.84135877075561,-39.30926938567167,-84.05267053685667,-51.829200179341264,-67.52895169801712,-90.06294067389129,-88.13888609821949,-63.307898742822836,-89.42999874286073,-72.26421952792182,-53.95971309136659,-91.75650050490164
67,-78.68947898710535,10.688637381524183,-142.90176271034997,-85.51571096726316,11.816423364164436,-82.48933489601893,-81.64937402615963,-19.369810428685646,-78.22771568777121,-88.04812762839242,-20.385895840838025,-71.62434678440971,-56.924557247697855,-39.13240424250481,-84.06460875594901,-51.88340044720756,-66.90442796857428,-90.1993457647592,-88.12504283600207,-63.182245547678576,-89.4773442268595,-72.31306729428954,-53.94284722965314,-91.80029443516179
68,-78.70319771170652,10.79931354200141,-142.7635838630239,-85.44566758794282,11.951774723308827,-82.50052348285419,-81.53268142765765,-18.856226420322454,-78.49704378050197,-88.09318904768753,-20.354326000007372,-71.51987548754926,-57.02055917356287,-38.55065717192232,-84.2547916852501,-51.940072741266604,-66.24236366361296,-90.38538898187603,-88.11089042305227,-62.53393821983148,-89.68066428090701,-72.40359428523863,-53.63731666212707,-92.11559421782025
69,-78.73153721656892,10.887248170110013,-142.73842261974696,-85.40642097952603,12.030481288703802,-82.6041005580607,-81.43623728104731,-18.62997820781246,-78.5940203421782,-88.09930720805642,-20.181626196285436,-71.5793282379295,-57.0533454886009,-38.25538828720144,-84.37773377250966,-51.934663785684045,-66.04977839206987,-90.49323134069589,-88.09967748282916,-62.32009159820041,-89.74836277487115,-72.42263439298016,-53.27117260168945,-92.52670683230738
70,-78.73741201398849,10.954560464910093,-142.7679883579728,-85.36398455291435,12.081732124681007,-82.95379721035607,-81.36871357709146,-18.612185835812152,-78.5872554444799,-88.10078450164994,-20.048498723940266,-71.64980115001298,-57.06714808394475,-38.169079352038416,-84.41055979473887,-51.933509390753194,-65.93764502906818,-90.54916272012365,-88.0920395857176,-62.357527818804854,-89.7418204841114,-72.42133937469433,-52.97878581439668,-92.89503373800864
71,-78.7627800204134,11.002197518581097,-142.7207604442153,-85.32693997417616,12.10420203976303,-82.9565584859573,-81.28239421945125,-18.546053557302283,-78.61822991205025,-88.09816732428621,-19.919637714739387,-71.72020466655745,-57.088882127429194,-38.10539279282392,-84.45153017281372,-51.927593559472434,-65.85809981069487,-90.60062243253073,-88.07938648843275,-62.31050026362014,-89.75630122384342,-72.42076894423431,-52.77200229371802,-93.11859039985691
72,-78.77951187648326,11.030009097140017,-142.6834770459476,-85.29350423049026,12.106702485348983,-82.98364603451547,-81.23191669239777,-18.410326942768936,-78.67959277017292,-88.08581820219966,-19.789931147247422,-71.78864147432793,-57.09602680576556,-38.041989881080966,-84.51852398714831,-51.91332635602687,-65.86496073453696,-90.65013073393763,-88.07553556574759,-62.176303518068224,-89.78225844210253,-72.42050371240519,-52.62094778483492,-93.21464030708236
73,-78.80593300250597,10.986410157527235,-142.56901433568152,-85.26513725535007,12.107441676500612,-83.02591384492538,-81.21003909753114,-18.317689618049254,-78.71173710586628,-88.07588963576947,-19.73817567927737,-71.80074958737687,-57.102538284341,-38.09179485305983,-84.5704656327463,-51.87690608880223,-66.02885025406373,-90.6742921640031,-88.07520581021426,-62.100114886947736,-89.79139465677895,-72.42222475724199,-52.6368836562492,-93.19613557001583
74,-78.80356489820218,11.014853088268021,-142.4757504879552,-85.19295799504114,12.112524659250711,-83.26732360846194,-81.15930249572459,-18.163034606308035,-78.76269102380212,-88.08927111794259,-19.71977391801193,-71.77683957113594,-57.13815569915308,-37.85727889452204,-84.66319650066674,-51.86175119494809,-66.16820040346015,-90.69339619353616,-88.07400617427214,-61.981079129629336,-89.80574905809942,-72.40622209181353,-52.65441511248446,-93.2080461583002
75,-78.78280696190724,11.0411651003055,-142.2282500364766,-85.09089885393185,12.137430607129275,-83.5612122410069,-81.06442302421063,-18.043609299172196,-78.79603612971404,-88.1113639286181,-19.70140151702562,-71.76726538216977,-57.1937495677797,-37.63793769695942,-84.74101398160758,-51.86239462473676,-66.1672645019903,-90.71171898682077,-88.07236680496675,-61.91040548374334,-89.80963039318799,-72.38939294221638,-52.635708009700096,-93.18836380251463
76,-78.77342291683486,11.196267890756749,-142.0368009433992,-85.00617901234115,12.31138784472481,-84.68577389599669,-80.98667746979811,-18.057220837746176,-78.77638001204478,-88.14554063602482,-19.695722388133643,-71.7483729922007,-57.251503407090006,-37.39849458509457,-84.74881988702823,-51.87196294607166,-66.14846277251495,-90.71805171094046,-88.06260138871484,-61.964078327083065,-89.80656404984822,-72.30860636752067,-52.78692688279986,-93.21230144874026
77,-78.75206503870955,11.392720686884502,-141.7975282759861,-84.91850675266448,12.509141123311007,-85.73305152044017,-80.89486492050021,-18.05466315199393,-78.74065695343641,-88.135247697969,-19.664389688837097,-71.7406451009259,-57.34913992562219,-37.03261324090938,-84.77826996469032,-51.94449532015998,-66.0820159024652,-90.72258384991787,-88.05253901914017,-62.061835081603796,-89.79193704529432,-72.22498446043627,-52.83406117508368,-93.32239464742956
78,-78.73153493043539,11.506136497426052,-141.51242430282477,-84.85607827093472,12.602274184064235,-86.11460837609842,-80.91863979152774,-18.13769082872063,-78.65968047964165,-88.01587071068111,-19.67053750046286,-71.73306954909134,-57.409645465015934,-36.95109395358844,-84.7703080903782,-52.015453397631966,-66.20315226278787,-90.71732535694191,-88.05455692321725,-62.283582858451304,-89.72904372980888,-72.13997269750348,-53.16481264730472,-93.31791189516147
79,-78.69115012067509,11.580007040003755,-141.0330473264957,-84.83228926899085,12.619753868987232,-86.33779793985734,-81.05845500951158,-18.39592456724397,-78.45621814339093,-87.89234996127912,-19.717658654824735,-71.75527083750553,-57.409258555703545,-37.165352336498316,-84.7200849307145,-52.03596221461163,-66.48667567899892,-90.66318075327317,-88.09229149517023,-62.72611376095596,-89.59331794176491,-72.11063593749076,-53.27442684878564,-93.28209673601563
80,-78.6547127030445,11.574283275157812,-140.22141705822986,-84.83112755696395,12.590389985234584,-86.47071584431922,-81.4275998255398,-19.201709688806496,-77.87763767813247,-87.85626169269422,-19.88154623082718,-71.7653916820787,-57.34170548463306,-38.09762442259133,-84.51657846430057,-51.85596229226425,-67.66833172938068,-90.44315833958007,-88.18422671013536,-63.87973996383017,-89.24959436104439,-72.1294781773397,-53.60331716718382,-92.91371629485418
81,-78.62407116226278,11.33790691613857,-139.37602012018098,-84.8444601806478,12.33444074283056,-86.20273376086415,-81.91678253338156,-19.523592090448886,-77.63978555978107,-87.91465309278259,-20.171838738859748,-71.62647897555149,-57.21308677317333,-39.24124889502064,-84.41282793762427,-51.52474253704751,-69.47181858593235,-90.14472256819874,-88.30407032547537,-64.15989285443347,-89.11133962340143,-72.29565271135714,-54.27691546188886,-91.59401443104679
82,-78.54439541861518,11.059988316646717,-138.77101342806182,-84.84101503555442,12.069287783255119,-85.77017116712135,-82.35727471172514,-19.606903385962195,-77.54618730974883,-87.92951229839844,-20.33475786588422,-71.65852891022882,-56.94172153531767,-40.53692587960891,-84.41329151894303,-51.352879517200996,-70.47734683403674,-89.88422788554786,-88.35477491238107,-64.24106094736409,-89.02627749623569,-72.35569615688958,-54.18802560004083,-91.40995409722646
83,-78.45953981393711,10.875085319855001,-138.2341367065887,-84.83993530836128,11.860263938509869,-85.30084503624188,-82.54173062338198,-19.841830031620564,-77.42512501518021,-87.92173371283056,-20.489312036947254,-71.69346670743326,-56.73990215265558,-42.05816989356837,-84.296743574911,-51.22097369442395,-71.34811931131493,-89.63699267915223,-88.35538397297465,-64.42878196996327,-88.92477244613107,-72.3331312861396,-54.211784629871936,-91.29537198207528
84,-78.48077884327802,10.71243052343627,-138.43023681855047,-84.84224328916449,11.857791638325187,-85.92676759779359,-82.70976685915731,-20.46232316442931,-77.05141238229537,-87.96965362008811,-20.80894629836115,-71.70248484543706,-56.506749898803484,-43.91234444856991,-84.07193970717508,-51.12117851467343,-72.10309809115515,-89.26802312777998,-88.35935815056273,-65.11763358252254,-88.68931376538029,-72.28953436681772,-54.08846344460322,-91.51650669477124
85,-78.48492220623997,10.793968658462813,-138.69469480234036,-84.82184118257094,11.869090178252863,-85.90951038848021,-82.73137266115789,-20.60854553616387,-77.01929233837289,-88.01009261996701,-20.836033051060053,-71.67462229138808,-56.30832661543077,-44.646117991035844,-84.00679904257167,-51.06923209634384,-72.33628072979133,-89.23264512240458,-88.34963049150632,-65.21700548312236,-88.65882639162987,-72.29831809048028,-54.07017445760182,-91.55443412488562
86,-78.5439555080296,11.118819948865214,-139.79831180948798,-84.7940694913966,12.06276228578614,-86.443869226047,-82.5431902842219,-20.61153922820273,-77.05619260327045,-87.97924873814684,-20.79783944846455,-71.73137934985337,-56.10472364954751,-44.996399754458814,-84.03274013701443,-51.121991420749964,-72.1550684848777,-89.21181697883868,-88.32441065237178,-65.22832603977672,-88.71080066185496,-72.26457061274357,-53.85327942975861,-91.79471270441441
87,-78.55546742942636,11.354687445301721,-140.7712043427109,-84.70581714995478,12.254485792290605,-86.90466750079773,-82.3949208234805,-20.623076258075876,-77.08251120446276,-87.94267613867075,-20.79135318757215,-71.78819597664838,-56.049358294933036,-44.86628343466513,-84.04959679078262,-51.21882832435048,-71.73532520389264,-89.18300457484446,-88.29742446306683,-65.25836620795118,-88.73890641060636,-72.17540161378567,-53.7383178469971,-92.01727505292406
88,-78.5401220034019,11.554550031279868,-141.09725671294177,-84.67032900624257,12.427353513959861,-87.4202981512881,-82.41243769854395,-20.64187884029156,-77.0637113963173,-87.92578291217019,-20.78771800284591,-71.82438207642403,-56.02831140772301,-44.62099794181255,-84.06219390692891,-51.2635243027019,-71.55248446666876,-89.15922236533626,-88.2977776099487,-65.29556067645677,-88.73298130214296,-72.1247040935742,-53.65993272354464,-92.06436281634473
89,-78.57694163273653,11.773586903920581,-141.7121036128583,-84.4817354596722,12.606820386524102,-87.72066133654275,-82.51132234113459,-20.639034129701994,-77.04170036677506,-87.76357769711294,-20.782282815680023,-71.86301444153777,-56.01372307766124,-44.32988062755163,-84.07574566798297,-51.36415295885521,-71.44092254360874,-89.12566967546837,-88.33328414692227,-65.29698527784099,-88.70489128959305,-72.08831791026952,-53.59817542390248,-92.0132278193156
90,-78.55331517423706,11.793807129018942,-141.45276462259034,-84.3628665029859,12.538876847592336,-87.25924827096296,-82.71308038131062,-20.677496837935088,-76.99417960321387,-87.75170267674186,-20.816273120285928,-71.8434607559352,-56.03105250049022,-44.22938707130837,-84.0568430894715,-51.37128838365433,-71.4049085966486,-89.12445242902848,-88.37885309098108,-65.30893815142419,-88.63696921540208,-72.0717990955603,-53.772037475700756,-91.72884755819236
91,-78.48179015149941,11.871962712783658,-141.38114580181556,-84.26291282919702,12.481140295598458,-86.95826506420057,-82.67119699382077,-20.8820550041816,-76.88918281772311,-87.74099794742968,-20.917151757460953,-71.84077594926553,-56.109445600839294,-44.203290465959405,-83.96636278033655,-51.45361621479348,-70.89955544895325,-89.1190660749365,-88.36934696837001,-65.52230252875007,-88.5422281356322,-72.01990769334982,-53.90700288249886,-91.63707152260743
92,-78.54516855440612,12.007778387939497,-141.79045381137905,-84.20084048779533,12.502026663858773,-86.92914811944364,-82.55351874637618,-20.87987228715082,-76.88223258731885,-87.74907477477814,-20.954830754052942,-71.82894418025286,-56.22868593103744,-43.64823692908562,-83.96404813171716,-51.52718676885744,-70.41284521834766,-89.15259070619172,-88.35832616655914,-65.51434491706951,-88.56790627888073,-71.98642424251595,-53.92282609374742,-91.62544546400309
93,-78.62148595173717,12.160948318997008,-142.26069885500692,-84.0419587595289,12.494582465137329,-86.56236323890941,-82.2667873589705,-20.812982430484706,-76.92902843697259,-87.71846121492277,-20.937487327363947,-71.77155225659806,-56.42829889522029,-43.068850612267624,-83.96197460076971,-51.68672261616896,-69.36183482687372,-89.34214541501767,-88.3032580791207,-65.42991842286868,-88.64413246772807,-71.97518714678131,-53.80231022371578,-91.67045627090296
94,-79.0650155155867,12.421010770414938,-145.24715546221003,-83.96812277468739,12.670483378071104,-87.06114590138894,-82.2108739341242,-20.77005102581843,-76.92459064174975,-87.68537252362717,-20.877503330293422,-71.84072062125217,-56.51596318623738,-42.27983940481726,-84.02147044076942,-51.69593026130879,-69.19491517550162,-89.34112916212125,-88.3001857666145,-65.43857945845934,-88.66400313185918,-72.0266009707224,-53.459692380422666,-91.6452607384385
95,-79.66890972423904,12.573685965217427,-148.9916160348215,-83.81580617545306,12.902730666790356,-87.73971501036505,-82.21952076348585,-20.7456427620781,-76.85596886966016,-87.68311542996157,-20.874362276092647,-71.91909237003372,-56.504603338288526,-41.73038307005503,-84.12833386066833,-51.68325718410955,-69.11727590446533,-89.25957328786092,-88.31395911234448,-65.54615147701044,-88.62482319656607,-72.13441391024855,-52.842999835096705,-91.39264844334424
96,-79.74206476020588,12.626647296126269,-149.49065868773295,-83.73644616911677,12.95987377205149,-87.99831539538613,-82.26240417765747,-20.744846034570212,-76.82432845547177,-87.68603252182508,-20.9101233461809,-71.96312496235214,-56.47328296689863,-41.656312469975795,-84.16416119831575,-51.65898971590324,-69.18753530116041,-89.1774148442819,-88.33373581467376,-65.58517836387517,-88.60390962205572,-72.17811624220089,-52.589626486538464,-91.18456960395771
97,-79.7696376658081,12.663554923807398,-149.63298421141636,-83.72001133226608,13.013986657453168,-88.21103933549432,-82.30676136378389,-20.73435118846544,-76.77814061181024,-87.71064820087614,-20.900638204754834,-71.98960137886547,-56.44788995775551,-41.45140611064929,-84.2212020966438,-51.62570541848587,-69.2035485816431,-89.14182425358555,-88.34954948466435,-65.6477530262573,-88.57654539399141,-72.2437453240814,-52.20285938790872,-91.11936610996949
